,property_link,suburb,address,property_type,price,attributes,closest_school
2799,https://www.domain.com.au/1-1013-dandenong-road-malvern-east-vic-3145-16081073,MALVERN EAST VIC 3145,"1/1013 Dandenong Road, MALVERN EAST VIC 3145",Apartment,$525.00,"['3 Beds', '1 Bath', '2 Parking']",1.1 km away
2800,https://www.domain.com.au/1-1013-dandenong-road-malvern-east-vic-3145-16081072,MALVERN EAST VIC 3145,"1/1013 Dandenong Road, MALVERN EAST VIC 3145",Apartment,$525.00,"['3 Beds', '1 Bath', '2 Parking']",1.1 km away
2801,https://www.domain.com.au/2-86-snell-grove-oak-park-vic-3046-15789782,OAK PARK VIC 3046,"2/86 Snell Grove, OAK PARK VIC 3046",Apartment,$420,"['2 Beds', '1 Bath', '1 Parking']",0.9 km away
2802,https://www.domain.com.au/74-blair-street-maribyrnong-vic-3032-16081059,MARIBYRNONG VIC 3032,"74 Blair Street, MARIBYRNONG VIC 3032",Apartment,$410 per week,"['3 Beds', '2 Baths', '1 Parking']",1.1 km away
2803,https://www.domain.com.au/1-66-springfield-road-box-hill-north-vic-3129-16080987,BOX HILL NORTH VIC 3129,"1/66 Springfield Road, BOX HILL NORTH VIC 3129",Apartment,$690 per week,"['3 Beds', '2 Baths', '2 Parking']",0.7 km away
2804,https://www.domain.com.au/2-295-gilbert-road-preston-vic-3072-16080893,PRESTON VIC 3072,"2/295 Gilbert Road, PRESTON VIC 3072",Apartment,$600 pw,"['3 Beds', '3 Baths', '1 Parking']",0.6 km away
2805,https://www.domain.com.au/3-22-station-avenue-mckinnon-vic-3204-16080884,MCKINNON VIC 3204,"3/22 Station Avenue, MCKINNON VIC 3204",Apartment,$590.00,"['2 Beds', '2 Baths', '1 Parking']",0.6 km away
2806,https://www.domain.com.au/13-70-gadd-street-northcote-vic-3070-16080724,NORTHCOTE VIC 3070,"13/70 Gadd Street, NORTHCOTE VIC 3070",Apartment,"$510 PW / $2,216 PCM","['2 Beds', '2 Baths', '1 Parking']",0.3 km away
2807,https://www.domain.com.au/23-sunlight-road-port-melbourne-vic-3207-16080471,PORT MELBOURNE VIC 3207,"23 Sunlight Road, PORT MELBOURNE VIC 3207",Apartment,$920 per Week,"['3 Beds', '3 Baths', '2 Parking']",0.8 km away
2808,https://www.domain.com.au/37-woodcutters-grove-epping-vic-3076-16080410,EPPING VIC 3076,"37 Woodcutters Grove, EPPING VIC 3076",Apartment,$430 per week,"['3 Beds', '2 Baths', '2 Parking']",0.2 km away
2809,https://www.domain.com.au/36-maloney-street-kensington-vic-3031-16080351,KENSINGTON VIC 3031,"36 Maloney Street, KENSINGTON VIC 3031",Apartment,$510.00,"['2 Beds', '1 Bath', '1 Parking']",0.4 km away
2810,https://www.domain.com.au/2-29-haig-street-croydon-vic-3136-16080325,CROYDON VIC 3136,"2/29 Haig Street, CROYDON VIC 3136",Apartment,$390 per week,"['2 Beds', '1 Bath', '1 Parking']",0.5 km away
2811,https://www.domain.com.au/168a-stewart-street-brunswick-east-vic-3057-16073430,BRUNSWICK EAST VIC 3057,"168A Stewart Street, BRUNSWICK EAST VIC 3057",Apartment,$1095 Per week,"['3 Beds', '3 Baths', '2 Parking']",0.4 km away
2812,https://www.domain.com.au/230-harvest-home-rd-wollert-vic-3750-16080288,WOLLERT VIC 3750,"230 Harvest Home Rd, WOLLERT VIC 3750",Apartment,$460 Per Week,"['3 Beds', '2 Baths', '2 Parking']",1 km away
2813,https://www.domain.com.au/5-200-cotham-road-kew-vic-3101-16080273,KEW VIC 3101,"5/200 Cotham Road, KEW VIC 3101",Apartment,"$1,250.00","['3 Beds', '2 Baths', '2 Parking']",1.1 km away
2814,https://www.domain.com.au/1-4-bourchier-street-glenroy-vic-3046-16080254,GLENROY VIC 3046,"1/4 Bourchier Street, GLENROY VIC 3046",Apartment,$500/week,"['3 Beds', '2 Baths', '2 Parking']",0.2 km away
2815,https://www.domain.com.au/5-141-park-street-moonee-ponds-vic-3039-16080239,MOONEE PONDS VIC 3039,"5/141 Park Street, MOONEE PONDS VIC 3039",Apartment,$800 Per Week,"['3 Beds', '2 Baths', '2 Parking']",0.8 km away
2816,https://www.domain.com.au/5-231-roden-street-west-melbourne-vic-3003-16080195,WEST MELBOURNE VIC 3003,"5/231 Roden Street, WEST MELBOURNE VIC 3003",Apartment,$675 pw,"['2 Beds', '2 Baths', '1 Parking']",1.4 km away
2817,https://www.domain.com.au/1-911-doncaster-road-doncaster-east-vic-3109-16080175,DONCASTER EAST VIC 3109,"1/911 Doncaster Road, DONCASTER EAST VIC 3109",Apartment,$560.00,"['2 Beds', '2 Baths', '− Parking']",0.7 km away
2818,https://www.domain.com.au/39a-wattle-grove-mulgrave-vic-3170-16080168,MULGRAVE VIC 3170,"39A Wattle Grove, MULGRAVE VIC 3170",Apartment,$630.00,"['4 Beds', '3 Baths', '2 Parking']",1.1 km away
2819,https://www.domain.com.au/1-38-walker-street-parkville-vic-3052-15929509,PARKVILLE VIC 3052,"1/38 Walker Street, PARKVILLE VIC 3052",Apartment,$890pw/$3867pcm,"['3 Beds', '2 Baths', '2 Parking']",0.6 km away
2820,https://www.domain.com.au/2-7-dundee-street-reservoir-vic-3073-16080000,RESERVOIR VIC 3073,"2/7 Dundee Street, RESERVOIR VIC 3073",Apartment,$430.00,"['2 Beds', '1 Bath', '1 Parking']",0.3 km away
2821,https://www.domain.com.au/5-50-glen-orme-avenue-ormond-vic-3204-16079913,ORMOND VIC 3204,"5/50 Glen Orme Avenue, ORMOND VIC 3204",Apartment,$750.00,"['3 Beds', '2 Baths', '2 Parking']",0.4 km away
2822,https://www.domain.com.au/2-1-howden-street-oakleigh-east-vic-3166-16079866,OAKLEIGH EAST VIC 3166,"2/1 Howden Street, OAKLEIGH EAST VIC 3166",Apartment,$600.00 per week,"['4 Beds', '2 Baths', '1 Parking']",0.6 km away
2823,https://www.domain.com.au/5-le-fevre-street-spotswood-vic-3015-16079808,SPOTSWOOD VIC 3015,"5 Le Fevre Street, SPOTSWOOD VIC 3015",Apartment,$650.00,"['3 Beds', '2 Baths', '2 Parking']",0.6 km away
2824,https://www.domain.com.au/2-20-thomas-mitchell-drive-wodonga-vic-3690-16079727,WODONGA VIC 3690,"2/20 Thomas Mitchell Drive, WODONGA VIC 3690",Apartment,$430 per week,"['2 Beds', '1 Bath', '1 Parking']",0.4 km away
2825,https://www.domain.com.au/2-31-bourke-street-kyneton-vic-3444-16079678,KYNETON VIC 3444,"2/31 Bourke Street, KYNETON VIC 3444",Apartment,$415.00,"['2 Beds', '2 Baths', '2 Parking']",0.8 km away
2826,https://www.domain.com.au/2-9-ventura-street-blackburn-north-vic-3130-16079599,BLACKBURN NORTH VIC 3130,"2/9 Ventura Street, BLACKBURN NORTH VIC 3130",Apartment,$450,"['3 Beds', '1 Bath', '1 Parking']",0.8 km away
2827,https://www.domain.com.au/2a-kathleen-court-wangaratta-vic-3677-16079500,WANGARATTA VIC 3677,"2A Kathleen Court, WANGARATTA VIC 3677",Apartment,$480,"['3 Beds', '2 Baths', '2 Parking']",0.6 km away
2828,https://www.domain.com.au/1-7-prince-street-wurruk-vic-3850-16079499,WURRUK VIC 3850,"1/7 Prince Street, WURRUK VIC 3850",Apartment,$350 per week,"['2 Beds', '1 Bath', '1 Parking']",0.2 km away
2829,https://www.domain.com.au/16-lyell-walk-forest-hill-vic-3131-15909711,FOREST HILL VIC 3131,"16 Lyell Walk, FOREST HILL VIC 3131",Apartment,Under Application $480,"['3 Beds', '2 Baths', '2 Parking']",1 km away
2830,https://www.domain.com.au/3-2-pandanus-court-heidelberg-west-vic-3081-16079433,HEIDELBERG WEST VIC 3081,"3/2 Pandanus Court, HEIDELBERG WEST VIC 3081",Apartment,$490.00,"['2 Beds', '2 Baths', '1 Parking']",1.8 km away
2831,https://www.domain.com.au/4-21-simpsons-road-box-hill-vic-3128-16079406,BOX HILL VIC 3128,"4/21 Simpsons Road, BOX HILL VIC 3128",Apartment,$440 per week,"['2 Beds', '1 Bath', '1 Parking']",0.5 km away
2832,https://www.domain.com.au/6-14-rattray-court-canadian-vic-3350-16079362,CANADIAN VIC 3350,"6/14 Rattray Court, CANADIAN VIC 3350",Apartment,$380 per week,"['3 Beds', '1 Bath', '2 Parking']",1 km away
2833,https://www.domain.com.au/2-251-dromana-parade-safety-beach-vic-3936-16079340,SAFETY BEACH VIC 3936,"2/251 Dromana Parade, SAFETY BEACH VIC 3936",Apartment,$520 Per Week,"['3 Beds', '2 Baths', '2 Parking']",3.6 km away
2834,https://www.domain.com.au/2-17-munro-st-kew-east-vic-3102-16079330,KEW EAST VIC 3102,"2/17 Munro St, KEW EAST VIC 3102",Apartment,$840.00,"['3 Beds', '2 Baths', '2 Parking']",0.4 km away
2835,https://www.domain.com.au/6-1009-rathdowne-street-carlton-north-vic-3054-16079149,CARLTON NORTH VIC 3054,"6/1009 Rathdowne Street, CARLTON NORTH VIC 3054",Apartment,$700.00,"['2 Beds', '2 Baths', '1 Parking']",0.2 km away
2836,https://www.domain.com.au/20-whittaker-street-maidstone-vic-3012-15295714,MAIDSTONE VIC 3012,"20 Whittaker Street, MAIDSTONE VIC 3012",Apartment,$435 per week,"['2 Beds', '2 Baths', '1 Parking']",1.2 km away
2837,https://www.domain.com.au/19-5-hay-street-box-hill-south-vic-3128-15894552,BOX HILL SOUTH VIC 3128,"19/5 Hay Street, BOX HILL SOUTH VIC 3128",Apartment,$600,"['3 Beds', '3 Baths', '2 Parking']",0.7 km away
2838,https://www.domain.com.au/2-33-hourigan-avenue-clayton-vic-3168-15129985,CLAYTON VIC 3168,"2/33 Hourigan Avenue, CLAYTON VIC 3168",Apartment,Leased,"['4 Beds', '2 Baths', '2 Parking']",0.5 km away
2839,https://www.domain.com.au/3-37-williams-street-frankston-vic-3199-16078817,FRANKSTON VIC 3199,"3/37 Williams Street, FRANKSTON VIC 3199",Apartment,$515 / wk,"['2 Beds', '2 Baths', '2 Parking']",0.5 km away
2840,https://www.domain.com.au/381a-burke-road-glen-iris-vic-3146-16007602,GLEN IRIS VIC 3146,"381A Burke Road, GLEN IRIS VIC 3146",Apartment,$750 per week,"['3 Beds', '2 Baths', '2 Parking']",0.9 km away
2841,https://www.domain.com.au/4-273-balaclava-rd-caulfield-north-vic-3161-16013121,CAULFIELD NORTH VIC 3161,"4/273 Balaclava Rd, CAULFIELD NORTH VIC 3161",Apartment,$649 weekly,"['3 Beds', '2 Baths', '1 Parking']",0.7 km away
2842,https://www.domain.com.au/79-boundary-street-port-melbourne-vic-3207-16078581,PORT MELBOURNE VIC 3207,"79 Boundary Street, PORT MELBOURNE VIC 3207",Apartment,$800 per week,"['3 Beds', '3 Baths', '2 Parking']",0.8 km away
2843,https://www.domain.com.au/7-237-balaclava-road-caulfield-north-vic-3161-16078540,CAULFIELD NORTH VIC 3161,"7/237 Balaclava Road, CAULFIELD NORTH VIC 3161",Apartment,$675 per week,"['3 Beds', '2 Baths', '2 Parking']",0.5 km away
2844,https://www.domain.com.au/8-584-esplanade-mount-martha-vic-3934-16078438,MOUNT MARTHA VIC 3934,"8/584 Esplanade, MOUNT MARTHA VIC 3934",Apartment,$650 per week,"['2 Beds', '2 Baths', '2 Parking']",1.2 km away
2845,https://www.domain.com.au/17-201-graham-street-port-melbourne-vic-3207-16052558,PORT MELBOURNE VIC 3207,"17/201 Graham Street, PORT MELBOURNE VIC 3207",Apartment,$850.00,"['3 Beds', '1 Bath', '1 Parking']",0.4 km away
2846,https://www.domain.com.au/3-747-gilbert-road-reservoir-vic-3073-16078226,RESERVOIR VIC 3073,"3/747 Gilbert Road, RESERVOIR VIC 3073",Apartment,$495 per week,"['3 Beds', '2 Baths', '1 Parking']",0.3 km away
2847,https://www.domain.com.au/67-teague-crescent-braybrook-vic-3019-14237098,BRAYBROOK VIC 3019,"67 Teague Crescent, BRAYBROOK VIC 3019",Apartment,$500,"['3 Beds', '2 Baths', '1 Parking']",0.7 km away
2848,https://www.domain.com.au/1-204-saltlake-boulevard-wollert-vic-3750-16078115,WOLLERT VIC 3750,"1/204 Saltlake Boulevard, WOLLERT VIC 3750",Apartment,$350 pw,"['2 Beds', '1 Bath', '− Parking']",1.5 km away
2849,https://www.domain.com.au/62-langton-street-glenroy-vic-3046-16078045,GLENROY VIC 3046,"62 Langton Street, GLENROY VIC 3046",Apartment,$450 per week,"['3 Beds', '1 Bath', '2 Parking']",1 km away
2850,https://www.domain.com.au/8-30-blenheim-road-newport-vic-3015-16077997,NEWPORT VIC 3015,"8/30 Blenheim Road, NEWPORT VIC 3015",Apartment,$450.00,"['2 Beds', '1 Bath', '1 Parking']",0.2 km away
2851,https://www.domain.com.au/139a-dryburgh-street-north-melbourne-vic-3051-16077992,NORTH MELBOURNE VIC 3051,"139A Dryburgh Street, NORTH MELBOURNE VIC 3051",Apartment,$630,"['2 Beds', '2 Baths', '1 Parking']",0.8 km away
2852,https://www.domain.com.au/61-jackson-green-blvd-clayton-south-vic-3169-14324817,CLAYTON SOUTH VIC 3169,"61 Jackson Green Blvd, CLAYTON SOUTH VIC 3169",Apartment,$680/w,"['5 Beds', '2 Baths', '1 Parking']",1.4 km away
2853,https://www.domain.com.au/21-crefden-street-maidstone-vic-3012-16077824,MAIDSTONE VIC 3012,"21 Crefden Street, MAIDSTONE VIC 3012",Apartment,$500 weekly,"['3 Beds', '2 Baths', '1 Parking']",1.4 km away
2854,https://www.domain.com.au/6-119-victoria-street-hastings-vic-3915-16077781,HASTINGS VIC 3915,"6/119 Victoria Street, HASTINGS VIC 3915",Apartment,$300 per week,"['2 Beds', '1 Bath', '1 Parking']",0.2 km away
2855,https://www.domain.com.au/68b-walter-street-seddon-vic-3011-16077762,SEDDON VIC 3011,"68B Walter Street, SEDDON VIC 3011",Apartment,$695.00,"['3 Beds', '2 Baths', '2 Parking']",0.7 km away
2856,https://www.domain.com.au/103a-pleasant-road-hawthorn-east-vic-3123-16077226,HAWTHORN EAST VIC 3123,"103A Pleasant Road, HAWTHORN EAST VIC 3123",Apartment,$1550.00 per week,"['4 Beds', '3 Baths', '2 Parking']",0.3 km away
2857,https://www.domain.com.au/150a-stephen-street-yarraville-vic-3013-16077727,YARRAVILLE VIC 3013,"150a Stephen Street, YARRAVILLE VIC 3013",Apartment,$600 Per Week,"['3 Beds', '1 Bath', '1 Parking']",0.8 km away
2858,https://www.domain.com.au/167-ogilvie-street-essendon-vic-3040-16076384,ESSENDON VIC 3040,"167 Ogilvie Street, ESSENDON VIC 3040",Apartment,$450 Per Week,"['3 Beds', '1 Bath', '2 Parking']",0.8 km away
2859,https://www.domain.com.au/3-39-sandown-road-ascot-vale-vic-3032-16077661,ASCOT VALE VIC 3032,"3/39 Sandown Road, ASCOT VALE VIC 3032",Apartment,$660.00,"['3 Beds', '2 Baths', '2 Parking']",0.7 km away
2860,https://www.domain.com.au/2-1-basil-street-newport-vic-3015-15907415,NEWPORT VIC 3015,"2/1 BASIL Street, NEWPORT VIC 3015",Apartment,$640.00,"['3 Beds', '2 Baths', '2 Parking']",0.3 km away
2861,https://www.domain.com.au/18-penhall-drive-craigieburn-vic-3064-14456806,CRAIGIEBURN VIC 3064,"18 Penhall Drive, CRAIGIEBURN VIC 3064",Apartment,$355 pw,"['2 Beds', '1 Bath', '1 Parking']",0.3 km away
2862,https://www.domain.com.au/1-11-bonar-street-heidelberg-heights-vic-3081-12341881,HEIDELBERG HEIGHTS VIC 3081,"1/11 Bonar Street, HEIDELBERG HEIGHTS VIC 3081",Apartment,$500.00 per week,"['2 Beds', '3 Baths', '1 Parking']",1.9 km away
2863,https://www.domain.com.au/16-alarah-boulevard-cranbourne-west-vic-3977-16077495,CRANBOURNE WEST VIC 3977,"16 Alarah Boulevard, CRANBOURNE WEST VIC 3977",Apartment,$440 per week | LEASED,"['3 Beds', '2 Baths', '2 Parking']",0.7 km away
2864,https://www.domain.com.au/8-24-schooner-bay-drive-patterson-lakes-vic-3197-16049763,PATTERSON LAKES VIC 3197,"8/24 Schooner Bay Drive, PATTERSON LAKES VIC 3197",Apartment,$600,"['3 Beds', '2 Baths', '2 Parking']",0.4 km away
2865,https://www.domain.com.au/3-74-cutter-street-richmond-vic-3121-16077345,RICHMOND VIC 3121,"3/74 Cutter Street, RICHMOND VIC 3121",Apartment,$600 per week,"['2 Beds', '1 Bath', '1 Parking']",0.7 km away
2866,https://www.domain.com.au/1-710-howard-street-soldiers-hill-vic-3350-16077319,SOLDIERS HILL VIC 3350,"1/710 Howard Street, SOLDIERS HILL VIC 3350",Apartment,$395,"['2 Beds', '2 Baths', '1 Parking']",0.7 km away
2867,https://www.domain.com.au/2-1-colvin-ct-glen-waverley-vic-3150-16077313,GLEN WAVERLEY VIC 3150,"2/1 Colvin Ct, GLEN WAVERLEY VIC 3150",Apartment,$750 per week,"['4 Beds', '3 Baths', '2 Parking']",0.9 km away
2868,https://www.domain.com.au/14-durrant-street-brighton-vic-3186-16051810,BRIGHTON VIC 3186,"14 Durrant Street, BRIGHTON VIC 3186",Apartment,"$1,250.00","['4 Beds', '3 Baths', '3 Parking']",0.4 km away
2869,https://www.domain.com.au/6-emerald-street-south-melbourne-vic-3205-16077214,SOUTH MELBOURNE VIC 3205,"6 Emerald Street, SOUTH MELBOURNE VIC 3205",Apartment,"$1,100.00","['3 Beds', '2 Baths', '1 Parking']",0.8 km away
2870,https://www.domain.com.au/19b-liston-avenue-reservoir-vic-3073-16077197,RESERVOIR VIC 3073,"19B Liston Avenue, RESERVOIR VIC 3073",Apartment,$560,"['3 Beds', '2 Baths', '2 Parking']",0.9 km away
2871,https://www.domain.com.au/149-billy-buttons-drive-narre-warren-vic-3805-16077059,NARRE WARREN VIC 3805,"149 Billy Buttons Drive, NARRE WARREN VIC 3805",Apartment,Under Application,"['4 Beds', '3 Baths', '2 Parking']",1.5 km away
2872,https://www.domain.com.au/2-48-station-street-burwood-vic-3125-16077011,BURWOOD VIC 3125,"2/48 Station Street, BURWOOD VIC 3125",Apartment,"$690pw/$2,998pcm","['4 Beds', '2 Baths', '2 Parking']",0.7 km away
2873,https://www.domain.com.au/64-little-charles-street-abbotsford-vic-3067-16077006,ABBOTSFORD VIC 3067,"64 Little Charles Street, ABBOTSFORD VIC 3067",Apartment,$620.00 per week,"['2 Beds', '2 Baths', '1 Parking']",0.4 km away
2874,https://www.domain.com.au/4-53-bondi-road-bonbeach-vic-3196-16076994,BONBEACH VIC 3196,"4/53 Bondi Road, BONBEACH VIC 3196",Apartment,$630 pw,"['3 Beds', '2 Baths', '2 Parking']",0.6 km away
2875,https://www.domain.com.au/2-28-hargreaves-crescent-braybrook-vic-3019-16076972,BRAYBROOK VIC 3019,"2/28 Hargreaves Crescent, BRAYBROOK VIC 3019",Apartment,$420,"['2 Beds', '1 Bath', '1 Parking']",0.7 km away
2876,https://www.domain.com.au/103-pleasant-road-hawthorn-east-vic-3123-16076834,HAWTHORN EAST VIC 3123,"103 Pleasant Road, HAWTHORN EAST VIC 3123",Apartment,"$1,850 per week","['4 Beds', '4 Baths', '2 Parking']",0.3 km away
2877,https://www.domain.com.au/29-florentino-street-wollert-vic-3750-13669407,WOLLERT VIC 3750,"29 Florentino Street, WOLLERT VIC 3750",Apartment,$340 pw,"['2 Beds', '1 Bath', '1 Parking']",2.8 km away
2878,https://www.domain.com.au/32-swallow-grove-traralgon-vic-3844-16076778,TRARALGON VIC 3844,"32 Swallow Grove, TRARALGON VIC 3844",Apartment,$350,"['2 Beds', '1 Bath', '1 Parking']",1 km away
2879,https://www.domain.com.au/3-6-collins-street-geelong-west-vic-3218-11427931,GEELONG WEST VIC 3218,"3/6 Collins Street, GEELONG WEST VIC 3218",Apartment,$550,"['3 Beds', '3 Baths', '2 Parking']",0.3 km away
2880,https://www.domain.com.au/2-26-clyde-street-ferntree-gully-vic-3156-16076685,FERNTREE GULLY VIC 3156,"2/26 Clyde Street, FERNTREE GULLY VIC 3156",Apartment,$600,"['3 Beds', '2 Baths', '2 Parking']",0.4 km away
2881,https://www.domain.com.au/2b-jordan-street-ashwood-vic-3147-16051381,ASHWOOD VIC 3147,"2B Jordan Street, ASHWOOD VIC 3147",Apartment,$900 per week,"['4 Beds', '3 Baths', '1 Parking']",0.4 km away
2882,https://www.domain.com.au/5-55-moor-street-fitzroy-vic-3065-15325041,FITZROY VIC 3065,"5/55 Moor Street, FITZROY VIC 3065",Apartment,"$1,050 per week","['2 Beds', '2 Baths', '1 Parking']",0.5 km away
2883,https://www.domain.com.au/14a-geel-street-bentleigh-vic-3204-16076602,BENTLEIGH VIC 3204,"14A Geel Street, BENTLEIGH VIC 3204",Apartment,"$1,400.00","['4 Beds', '2 Baths', '2 Parking']",0.9 km away
2884,https://www.domain.com.au/1a-hawker-street-moe-vic-3825-16076574,MOE VIC 3825,"1A Hawker Street, MOE VIC 3825",Apartment,$320 pw,"['3 Beds', '1 Bath', '− Parking']",0.4 km away
2885,https://www.domain.com.au/4a-queen-street-richmond-vic-3121-16076540,RICHMOND VIC 3121,"4A Queen Street, RICHMOND VIC 3121",Apartment,$975 per week,"['3 Beds', '2 Baths', '1 Parking']",0.5 km away
2886,https://www.domain.com.au/1-40-albert-crescent-st-albans-vic-3021-16076470,ST ALBANS VIC 3021,"1/40 Albert Crescent, ST ALBANS VIC 3021",Apartment,$500,"['3 Beds', '3 Baths', '2 Parking']",0.3 km away
2887,https://www.domain.com.au/83-normanby-boulevard-deanside-vic-3336-16054930,DEANSIDE VIC 3336,"83 Normanby Boulevard, DEANSIDE VIC 3336",Apartment,$400,"['4 Beds', '2 Baths', '1 Parking']",2.1 km away
2888,https://www.domain.com.au/1-5-stratheden-court-sydenham-vic-3037-16076357,SYDENHAM VIC 3037,"1/5 Stratheden Court, SYDENHAM VIC 3037",Apartment,$465,"['4 Beds', '2 Baths', '2 Parking']",1 km away
2889,https://www.domain.com.au/1-26-houston-street-epping-vic-3076-16076355,EPPING VIC 3076,"1/26 Houston Street, EPPING VIC 3076",Apartment,$500.00,"['4 Beds', '2 Baths', '2 Parking']",0.4 km away
2890,https://www.domain.com.au/3-3-heather-grove-nunawading-vic-3131-16076333,NUNAWADING VIC 3131,"3/3 Heather Grove, NUNAWADING VIC 3131",Apartment,Deposit Taken,"['3 Beds', '2 Baths', '2 Parking']",0.6 km away
2891,https://www.domain.com.au/1-42-44-sapphire-street-niddrie-vic-3042-16076259,NIDDRIE VIC 3042,"1/42-44 Sapphire Street, NIDDRIE VIC 3042",Apartment,$700 Per Week,"['3 Beds', '2 Baths', '2 Parking']",0.1 km away
2892,https://www.domain.com.au/4-62-andrews-avenue-reservoir-vic-3073-16076212,RESERVOIR VIC 3073,"4/62 Andrews Avenue, RESERVOIR VIC 3073",Apartment,$510 pw,"['3 Beds', '2 Baths', '2 Parking']",0.5 km away
2893,https://www.domain.com.au/1-5-wheeler-place-geelong-vic-3220-15935652,GEELONG VIC 3220,"1/5 Wheeler Place, GEELONG VIC 3220",Apartment,$470,"['2 Beds', '2 Baths', '2 Parking']",0.5 km away
2894,https://www.domain.com.au/138b-unity-drive-mount-duneed-vic-3217-16076115,MOUNT DUNEED VIC 3217,"138B Unity Drive, MOUNT DUNEED VIC 3217",Apartment,$470.00 per week,"['3 Beds', '2 Baths', '2 Parking']",0.4 km away
2895,https://www.domain.com.au/3-17-cartwright-street-oak-park-vic-3046-15941545,OAK PARK VIC 3046,"3/17 Cartwright Street, OAK PARK VIC 3046",Apartment,$450,"['2 Beds', '2 Baths', '1 Parking']",0.4 km away
2896,https://www.domain.com.au/1-151-buckley-street-seddon-vic-3011-16076059,SEDDON VIC 3011,"1/151 Buckley Street, SEDDON VIC 3011",Apartment,UNDER APPLICATION,"['3 Beds', '2 Baths', '2 Parking']",0.6 km away
2897,https://www.domain.com.au/13-bruford-road-port-melbourne-vic-3207-16076057,PORT MELBOURNE VIC 3207,"13 Bruford Road, PORT MELBOURNE VIC 3207",Apartment,$750 per week,"['3 Beds', '3 Baths', '1 Parking']",0.9 km away
